"","title","movieInfo","point","review"
"112","최면","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=202526&target=after","6","반전, 결말까진 좋았으나 반전을 말해주기엔 개연성이 너무 부족.. 최면이란 소재는 좋았음. 악역 반전 쪽에 어울리는 이다윗을 주인공으로 한 것과 최면을 직접 거는 최교수까지 나와 범인에 대해 헷갈리게 하는건 좋았으나 범인의 등장씬이 너무 적고 주변 인물들의 최면이 걸리는 상황이 너무 생뚱맞음. 음악보단 차라리 5명이 다 만나게 되면 최면이 걸릴거다 이런게 나았을듯 "
"113","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=192620&target=after","1","강소라가 여자 주인공인줄 알았어요... 영화보고나서 돈 아깝다고 생각한적은 처음이에요 "
"114","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=179181&target=after","9","절박한 군상들의 처절하고 웃픈 헤프닝 "
"115","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=186342&target=after","10","넷플릭스 가입해서 본 첫 영화 :) 스타워즈인 줄! CG가 전혀 어색하지 않았고 우리나라에서 이런 영상을 만들어냈다는 것이 신기했습니다. 배우들 캐릭터도 좋았어요! 몰입해서 볼 수 있는 스토리도 칭찬해요!! "
"116","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=192620&target=after","1","주연배우에 대한 호감과 믿음으로 영화를 보게되었습니다 영상도 나름 이쁘게 나왔고 대사들도 꽤나 신경쓴듯한게 느껴졌지만 뒤죽박죽인 전개에 도저히 따라갈 수 없었던 감정선과 재미와 감동을 느낄만한 구간이 하나도 없었습니다 러닝시간도 길어 조금 힘들었네요 "
"117","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=191914&target=after","10","내용이든 연기든 최고였습니다! 마지막은 정말 감동적이네요 "
"118","이프 온리","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=39440&target=after","10","2021년  5월이 되어서야  보았습니다.사랑은 표현입니다 미안해 원영아 "
"119","하이힐","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=102818&target=after","10","진지하고 무게감 있는 연기가 이렇게 찰떡인데왜 맨날 특이한 연기만 하시는건가요이런 느와르연기 굿이에요 많이해주세요~액션, 스토리. 영상, 연기 다 좋았습니다.여운이 많이 남는..좋은 영화였습니다모두 한 번은 꼭 보세요~ "
"120","우아한 거짓말","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=106522&target=after","10","연기들이 일품..ㅠㅠ유정이 연기잘한다 "
"121","첫잔처럼","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=189259&target=after","9","삶에 대한 자세를 다시 한번 다잡을 수 있었습니다. 고맙습니다. "
"122","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=187310&target=after","8","잔잔한 감동입니다잘 봤어요. "
"123","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=192620&target=after","10","잔잔하기만 할줄 알았는데 의외로 몰입감도 좋고 나올때쯤 마스크가 젖어있는걸 느끼게 됨. 배우들의 섬세한 연기와 연출, 그리고 OST가 어우러져 여운이 진하게 남는 영화. 끝나고 집에 가는 길에 내 추억을 떠올리고 곱씹어볼수록 새로운걸 알아차리게 된다. "
"124","판도라","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=132933&target=after","1",""
"125","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=192620&target=after","4","아주 뻔한 한국영화 특유의 전개.<유기성 없는 전개> 이 구조적 한계를 극복하지 못하면 한국 영화는 거기서 거기.강하늘의 순박한 연기는 볼만하다. 그리고 영화 마지막에 나오는 ost인 '내 마음속 숨겨둔 이야기' 이거는 정말 좋아서 요즘 계속 듣는 노래! "
"126","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=185293&target=after","10","좋아하는 사람이랑 심야영화로 봤는데 반전있고 슬프고 감동적인데 또 무서운 영화였어요.옆에있는 사람의 소중함을 깨닫는 영화입니다  :) "
"127","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=189075&target=after","10","아름답소. 보통 아름다운것이 아니오. "
"128","말모이","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=167699&target=after","10","펑펑 울었어요...돌겠어요 정말.. 앖던 비염이 생기는 기분... 한국사 공부해보니 어떤 시대 상황인지 알것같고... 알고 보니 더 마음에 와닿는 영화였어요. 항상 감사하게 생각합니다 "
"129","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=192620&target=after","8","무해하게 가볍게 보기 좋은 영화에요 기다림에 대한 영화라는게 딱 맞는 말인 듯! "
"130","마리오네트","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=197517&target=after","10","사전 정보 없이 본 영화 입니다. 오랜만에 꽤 괜찮은 스릴러 영화를 본 것 같습니다. 추천 드립니다. "
"131","말죽거리 잔혹사","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=37245&target=after","10","청춘물 올타임 레전드 "
"132","명탐정 코난: 비색의 탄환","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=203097&target=after","2","왜저는 14번째표적같이 재미가 없지요.. ㅋ 사건의 개연성 보다는 이제 FBI 관련된 그 스토리 연계에 너무 초점을 두고... 다 뿌수는거 말고는 긴장감과 추리가 작은거같아 아쉬워요 ㅠ 코난은 좀 코난다워야할거 같아요 ㅠ 그렇다고 진홍의 수학여행처럼 너무 노잼이고 아무 느낌 없으면 안되겠지만... "
"133","조용한 가족","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=19050&target=after","8","송강호 최민식 섭외한것만봐도 대단한감독 "
"134","천녀유혼","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=10670&target=after","10","다시는 나올수 없는 영화. "
"135","곰이 되고 싶어요","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=37640&target=after","10","자연은 하나, 결코 그 이상이 아니다. "
"136","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=189075&target=after","10",""
"137","해치지않아","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=180025&target=after","9","시멘트에 갇혀사는 동물들의 아픔을 말해준 영화.. 마지막 장면에 나온 자연속에 있는 동물원이 실제로 있으면 좋겠어요~^^ 까만코가 돌아간 곳이 연출이 아닌 진짜 였음 더 좋겠어요~ "
"138","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=187310&target=after","6","결말무엇..?...그러고끝나서 당황스러운거 나뿐임!?!모야...끝났어..? "
"139","마더","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=47701&target=after","10","개봉때 보고 넷플로 오늘 재 감상감독 배우님들 대단합니다그때 못보고 못느꼈던 장면 감정들이 새로이 보이고느껴지는 위대한 영화 "
"140","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=14?st=mcode&sword=191914&target=after","10","아 진짜 너무 재밌다... 우정 사랑 의리 코믹 스릴 다 있는데 내용이 너무 가볍지도 않고 너무 무겁지도 않은.. 잔잔한데 기억에 많이 남는 영화네요. 우리 베니 연기는 아주 끝장을 보는구나... 또 보고싶은 영화 "
"141","나비 효과","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=38091&target=after","10","이게 영화지 명작영화 안그러냐고 "
"142","서복","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=159074&target=after","7","무엇을 위해 태어났고 죽기전에 무엇인가 이루고 싶다는 인간의 감정이 잘 드러났던 작품이다. 공유의 대사 절반이 욕인데 인물의 성격을 나타내는 부분이라 해도 굳이 그렇게나 필요했나 싶긴 하다. 뻔하고 한국영화답게 결말 깔끔한 굳이 남에게 돈 내고 보라고 추천은 안하고 싶은 작품이다. "
"143","인투 더 스톰","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=100990&target=after","10","시각적으로 줄 수 있는 쾌감의 절정. 오르가즘을 맛볼수있다. 오지게 큰 화면에서 4D로 본다면 아마도 분출 할듯. "
"144","스토어웨이","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=204198&target=after","1","깜둥이 하나 살리겠다고 수조원 프로젝트 박살나고 우주선 망가지고 팀원은 우주에서 뒈지고 그게 감독의 정의인가? OO 쌈싸먹는 소리하고있네..열정이 느껴지는 음악감독의 ost가 과분하다. 엉터리 설정에 엉터리 결말, 혹시 감독이 흑인 안티인가? ㅋ "
"145","악질경찰","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=153580&target=after","1","반기업정서가 충만한 개..쓰레기 3류 좌파 저질 영화... 세월호 팔이.586 OO들 선동저질영화.. "
"146","에너미 앳 더 게이트","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=31778&target=after","9","스나이퍼는 잠복 장비 싸움...  시간이 지나 스나이퍼가 사진작가가 되는 구나... "
"147","러브 앤 몬스터스","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=198767&target=after","10","기대안하고 봤는데 정말 재미있네요.간만에 괜찮은거 본듯... "
"148","성난황소","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=174835&target=after","5","마동석은 뭔가 이미지가 고착된거 같다. 어떤 캐릭터일지 안봐도 알것같고 보다보면 예상한 그대로이다. 주인공이 너무? 먼치킨이라 긴장도 안되고 결말은 누구나 예상한대로 흘러간다. 그저 줘패고 깨부수는 시원함만 남을뿐. 선과악이 지나치게 명확해서 짜증이났고 이런식의 권선징악은 지루하다. "
"149","시에라 연애 대작전","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=158700&target=after","1","여주 인성에 크게 문제 있네. 부모님 자상해, 집안 좋아, 좋은 친구도 있어. 근데 왜저렇게 피해망상에 찌들어서 저러는지 모르겠음....여주가 도대체 무슨 노력을 한다는건지... 한다고 하더라도, 베로니카나 남주한테 그렇게 해도 된다는 법은 없는데?시작은 거짓말이었어도 고쳐야되는데 점점 거짓말이 심해지고, 사기수준에 그걸 좋다고 뿌듯해하고;; 보는내내 노답소리밖에 안나오는 영화 ㅠㅠ "
"150","멋진 하루","https://movie.naver.com/movie/point/af/list.nhn?&page=15?st=mcode&sword=69023&target=after","10","서울과 재즈가 이렇게 잘 어울릴 줄이야.. "
"151","그 시절, 우리가 좋아했던 소녀","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=88669&target=after","10","10년 뒤에 극장에서 볼 수 있어서 좋았다. "
"152","찬실이는 복도 많지","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=189624&target=after","10","잔잔한 미소를 만들어주는 영화 "
"153","찬실이는 복도 많지","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=189624&target=after","10","잔잔함이 주는 여유로움과 마음을 적시는 봄비같은 적적함이 요즘 지치고 힘들고 떨어져 나갈거 같던 내마음을 다잡아주는 그런영화. "
"154","악질경찰","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=153580&target=after","2","잘 나가다 왼쪽으로 목 꺾어 디저버린 영호ㅏ "
"155","서복","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=159074&target=after","10","공유랑 박보검보려고 봤다가 감동받고 나옴. "
"156","이웃사람","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=93090&target=after","10","스릴러물 좋아하는데저는 재밌게 보았어요특히 마동석님 연기랑 캐릭터가 좋았고스릴러이면서도이웃들간 소통의 필요성도 느끼게 해주는 영화였습니다. "
"157","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=192620&target=after","4","끝에 반전이 있긴 하다만 뭔가 아쉽다..보다가 왜??? 라는 생각이 많이 드는 영화랄까 "
"158","스토어웨이","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=204198&target=after","2","마이클 질질 짜기만하고 으휴.그럴거면 아예  데비드 말을 듣지:( 으 싫어진짜 "
"159","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=196051&target=after","9","사람들이 재밌다고해서 봤는데 기대한것보단 살짝 별로였음. 내가 사실 영화를 기대하고 보는 일은 많지 않음. 근데 나는 지금까지 영화를 엄청 기대하고 볼 경우에는 기대보단 영화가 넘 재미없어 실망하는 경우가 태반이었는데 무한열차는 다름. 살짝 기대이하일뿐이지 재미가 있긴 있었고 크게 실망도 하진않았음. 특히 맨 마지막 쿄쥬로와 아카자의 액션은 다시봐도 멋지네ㅎㅎ "
"160","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=16?st=mcode&sword=179181&target=after","7","킬링타임으로 괜찮음.명작은 아니지만 재미 있는 내용 "
"161","친절한 금자씨","https://movie.naver.com/movie/point/af/list.nhn?&page=17?st=mcode&sword=38766&target=after","10","흡인력있는 작품입니다. "
"162","러스트 앤 본","https://movie.naver.com/movie/point/af/list.nhn?&page=17?st=mcode&sword=94300&target=after","6","마지막 독백을 듣기 위해 너무 찾아 헤메인 기분 "
"163","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=17?st=mcode&sword=179181&target=after","10","스토리 탄탄하고 재밌게 봤어요! 배우분들 연기 엄청 나네요.. "
"164","푸시","https://movie.naver.com/movie/point/af/list.nhn?&page=17?st=mcode&sword=50407&target=after","10","2009년 당시 독특한 전개와 스토리 였슴.  특히 타코다 가 가장 예쁠때 찍였던거 같음. 보면서 반했슴. "
